time,站点名称,O3_8H,气温(℃),风速(m/s),风向(°),SO2,NO2,PM10,CO,PM2.5
2024-07-25,纳林河项目区,144.0,25.3,1.4,330.8,6,18,20,0.705,20
2024-07-25,中天合创宿舍楼站,110.0,24.8,1.2,250.8,17,5,37,0.649,14
2024-07-25,察汗淖,128.0,23.2,0.9,10.5,15,10,47,0.114,19
2024-07-25,纳林陶亥镇,137.0,24.3,0.7,327.5,5,36,57,0.184,15
2024-07-25,圣圆产业园,99.0,27.0,1.8,227.4,15,18,46,0.283,9
2024-07-25,乌兰木伦镇武家塔,111.0,24.7,1.1,340.6,15,27,97,1.917,28
2024-07-25,伊金霍洛旗新街镇,137.0,24.7,1.7,94.7,92,22,31,0.14,9
2024-07-25,空港物流园区,124.0,23.2,0.8,339.8,11,12,28,0.38,13
2024-07-25,乌兰木伦山顶公园站,79.0,24.3,0.7,101.7,1,32,16,8.153,20
2024-07-26,高新技术产业园,147.0,25.8,0.5,0.9,4,28,25,0.254,11
2024-07-26,装备制造产业园,158.0,26.9,1.7,359.0,10,20,20,0.58,10
2024-07-26,麻黄湾,146.0,25.4,2.0,333.9,47,30,46,0.626,16
2024-07-26,蒙古象棋广场超级站,159.0,26.2,0.6,54.3,13(B),21,56(H),26.721(Hsp),16(H)
2024-07-26,达拉特经济开发区管委会站,114.0,26.2,0.3,236.8,7,38,41,0.494,16
2024-07-26,敖包梁,179.0,25.8,2.3,39.1,29,21,23,1.836,11
2024-07-26,青达门,130.0,26.2,2.6,301.8,17,19,25,-4.404(Lsp),8
2024-07-26,树林召镇倍通二手车市场,120.0,27.6,0.8,239.0,10,12,19,1.869,6
2024-07-26,达拉特经济开发区庆源水务,112.0,26.4,1.2,37.2,3,5,18,1.133,11
2024-07-26,白泥井镇,124.0,27.0,0.8,322.2,—,15,26,1.283,10
2024-07-26,准格尔产业园,149.0,26.1,1.4,356.0,8,17,36,0.479,18
2024-07-26,大路产业园,138.0,28.3,2.7,44.0,9,10,29,0.205,6
2024-07-26,哈尔乌素矿区,84.0,26.0,1.9,166.0,13,47,53,0.604,21
2024-07-26,窑沟,112.0,26.2,0.6,45.8,9,24,50,0.711,9
2024-07-26,黑岱沟,135.0,26.1,1.6,236.3,24,37,107,0.596,15
2024-07-26,羊市塔,133.0,26.2,1.1,183.7,14,71,265,1.836,46
2024-07-26,黄天棉图,168.0,25.7,1.1,66.7,13,41,41,1.061,7
2024-07-26,纳日松,184.0,24.9,0.8,93.8,7,35,146,0.992,21
2024-07-26,十二连城,116.0,24.8,1.1,314.3,7,15,19,0.516,8
2024-07-26,羊四圪咀,140.0,26.9,0.8,16.4,9,27,48,0.987,6
2024-07-26,上海庙东,173.0,27.0,2.5,153.7,11,13,48,0.555,20
2024-07-26,零碳产业园,132.0,27.1,1.0,332.3,6,13,21,0.406,7
2024-07-26,新能源示范区,116.0,25.0,1.0,271.4,7,18,24,0.382,8
2024-07-26,塔然高勒空气站,124.0,26.9,1.2,349.8,4,14,17,0.436,4
2024-07-26,乌审召特勤消防站,147.0,26.9,1.5,63.0,9,13,30,0.465,12
2024-07-26,纳林河项目区,163.0,27.8,1.0,187.1,5,19,20,0.733,18
2024-07-26,中天合创宿舍楼站,126.0,27.3,1.9,69.9,19,7,52,0.62,24
2024-07-26,察汗淖,157.0,25.3,1.3,233.9,16,12,47,0.274,19
2024-07-26,纳林陶亥镇,158.0,26.1,0.6,17.2,13,65,117,0.467,32
2024-07-26,圣圆产业园,117.0,28.3,2.3,243.7,18,30,94,0.472,16
2024-07-26,乌兰木伦镇武家塔,135.0,26.8,1.4,284.8,20,28,97,1.917,24
2024-07-26,伊金霍洛旗新街镇,162.0,26.8,2.3,67.4,109,26,43,0.147,10
2024-07-26,空港物流园区,155.0,25.3,0.9,4.0,13,20,37,0.393,15
2024-07-26,乌兰木伦山顶公园站,96.0,26.6,0.7,90.5,4,37,16,9.597(H),22
2024-07-27,高新技术产业园,111.0,26.7,0.4,260.7,4,32,29,0.261,8
2024-07-27,装备制造产业园,129.0,27.4,1.5,316.5,13,16,20,0.628,15
2024-07-27,麻黄湾,128.0,26.1,2.4,337.1,27,30,50,0.657,11
2024-07-27,蒙古象棋广场超级站,124.0,27.0,0.7,309.7,13(B),22,63(H),35.793(B),8(H)
2024-07-27,达拉特经济开发区管委会站,113.0,27.0,0.4,217.3,8,47,55,0.594,14
2024-07-27,敖包梁,159.0,26.4,2.8,46.2,31,12,21,1.863,9
2024-07-27,青达门,114.0,26.8,3.7,296.7,19,22,27,-4.420(Lsp),7
2024-07-27,高头窑,143.0,26.4,3.1,15.1,20,26,91,2.57,25
2024-07-27,树林召镇倍通二手车市场,110.0,28.2,0.7,281.8,4,19,0,0.559,0
2024-07-27,达拉特经济开发区庆源水务,101.0,28.2,0.9,1.1,4,9,18,1.258,11
2024-07-27,白泥井镇,116.0,28.0,0.8,297.8,—,16,26,0.555,10
2024-07-27,准格尔产业园,128.0,26.8,1.6,6.5,11,17,31,0.513,13
2024-07-27,大路产业园,127.0,28.9,2.7,61.6,9,10,25,0.271,6
2024-07-27,哈尔乌素矿区,65.0,27.4,1.9,331.2,19,69,100,0.811,27
2024-07-27,窑沟,109.0,27.8,1.1,2.4,10,28,68,0.703,11
2024-07-27,黑岱沟,128.0,27.6,1.5,335.6,34,62,118,0.719,21
2024-07-27,羊市塔,105.0,27.2,1.9,201.6,15,94,336,1.899,43
2024-07-27,黄天棉图,134.0,26.7,1.8,60.6,14,38,44,1.017,6
2024-07-27,纳日松,143.0,26.1,1.1,72.7,9,34,88,0.632,11
2024-07-27,十二连城,113.0,25.9,1.2,357.0,7,14,22,0.581,7
2024-07-27,羊四圪咀,134.0,27.8,1.0,34.0,10,23,44,1.052,6
2024-07-27,上海庙东,163.0,26.6,2.5,101.8,8,15,47,0.575,19
2024-07-27,零碳产业园,113.0,27.4,1.3,358.5,5,10,22,0.423,15
2024-07-27,独贵塔拉北项目区,83.0,27.9,1.5,351.7,9,14,17,0.152,4
2024-07-27,新能源示范区,99.0,25.6,1.5,285.6,7,18,30,0.407,8
2024-07-27,塔然高勒空气站,109.0,26.7,1.8,357.8,5,10,18,0.47,5
2024-07-27,乌审召特勤消防站,116.0,27.6,2.1,2.7,9,12,39,0.45,7
2024-07-27,纳林河项目区,167.0,28.8,1.3,292.8,7,14,15,0.715,17
2024-07-27,中天合创宿舍楼站,112.0,27.3,1.7,266.0,12,6,34,0.617,16
2024-07-27,察汗淖,140.0,25.6,1.1,44.4,13,10,47,0.204,19
2024-07-27,纳林陶亥镇,122.0,27.0,0.6,327.5,10,57,106,0.235,21
2024-07-27,圣圆产业园,96.0,28.8,2.9,240.9,18,31,98,0.402,12
2024-07-27,乌兰木伦镇武家塔,115.0,27.4,1.7,343.4,18,38,132,2.085,27
2024-07-27,伊金霍洛旗新街镇,145.0,27.0,1.8,54.0,113,23,28,0.135,6
2024-07-27,空港物流园区,126.0,26.5,1.1,4.7,13,15,30,0.397,9
2024-07-27,乌兰木伦山顶公园站,80.0,27.0,1.0,91.1,5,50,16,8.689,21
2024-07-28,高新技术产业园,118.0,27.6,0.6,349.8,4,22,21,0.287,7
2024-07-28,装备制造产业园,133.0,27.5,2.1,23.1,12,15,18,0.636,11
2024-07-28,麻黄湾,127.0,26.7,2.2,56.7,47,33,49,0.657,13
2024-07-28,蒙古象棋广场超级站,129.0,27.8,0.7,23.0,12(B),23,62(H),33.760(Hsp),15(B)
2024-07-28,达拉特经济开发区管委会站,125.0,28.1,0.5,348.6,7,38,44,0.588,16
2024-07-28,敖包梁,134.0,26.3,2.7,104.5,29,15,15,1.814,7
2024-07-28,青达门,138.0,27.3,2.5,337.4,18,20,30,-4.486(Lsp),8
2024-07-28,高头窑,164.0,27.6,2.4,47.6,19,17,53,2.566,25
2024-07-28,树林召镇倍通二手车市场,119.0,29.5,0.9,117.8,3,15,0,0.577,0
2024-07-28,达拉特经济开发区庆源水务,107.0,28.6,1.0,102.3,3,6,18,1.253,11
2024-07-28,白泥井镇,96.0,28.8,0.9,101.9,—,10,26,0.609,10
2024-07-28,准格尔产业园,123.0,27.9,1.8,33.3,12,13,21,0.411,8
2024-07-28,大路产业园,114.0,28.8,3.1,103.1,10,7,19,0.16,3
2024-07-28,哈尔乌素矿区,50.0,27.6,2.2,5.5,17,57,62,0.9,19
2024-07-28,窑沟,81.0,27.9,1.5,50.3,11,10,36,0.709,6
2024-07-28,黑岱沟,114.0,27.2,2.0,45.4,15,48,114,0.419,11
2024-07-28,羊市塔,106.0,27.5,2.0,254.6,15,77,371,1.819,42
2024-07-28,黄天棉图,120.0,26.3,1.7,120.6,11,29,30,0.921,5
2024-07-28,纳日松,130.0,26.2,1.5,111.4,6,24,58,0.5,7
2024-07-28,十二连城,101.0,26.6,1.0,108.9,6,18,15,0.498,5
2024-07-28,羊四圪咀,118.0,27.4,1.0,83.3,10,10,18,1.106,4
2024-07-28,上海庙东,140.0,27.5,4.0,108.4,6,10,23,0.427,9
2024-07-28,零碳产业园,122.0,27.7,1.1,31.4,4,14,25,0.427,8
2024-07-28,独贵塔拉北项目区,97.0,28.6,1.3,18.4,9,14,25,0.173,8
2024-07-28,新能源示范区,105.0,26.9,0.7,314.2,8,16,24,0.442,9
2024-07-28,塔然高勒空气站,122.0,27.5,1.1,38.4,5,10,21,0.481,7
2024-07-28,乌审召特勤消防站,127.0,27.4,2.1,60.6,8,11,21,0.512,8
2024-07-28,纳林河项目区,154.0,28.9,2.1,37.3,8,13,14,0.717,15
2024-07-28,中天合创宿舍楼站,97.0,26.1,2.0,291.9,10,5,37,0.588,14
2024-07-28,察汗淖,119.0,24.2,1.4,68.1,11,11,47,0.12,19
2024-07-28,纳林陶亥镇,115.0,26.7,0.8,48.1,6,45,73,0.141,14
2024-07-28,圣圆产业园,85.0,28.6,3.1,245.4,14,25,81,0.28,9
2024-07-28,乌兰木伦镇武家塔,100.0,27.5,1.5,23.4,18,32,122,2.138,21
2024-07-28,伊金霍洛旗新街镇,128.0,26.2,1.8,60.4,105,21,29,0.142,5
2024-07-28,空港物流园区,119.0,25.9,1.1,90.4,12,14,37,0.367,10
2024-07-28,乌兰木伦山顶公园站,75.0,27.0,1.1,115.4,4,44,16,8.713,21
2024-07-29,高新技术产业园,92.0,23.7,0.3,323.4,3,32,23,0.32,12
2024-07-29,装备制造产业园,108.0,23.6,1.4,19.4,11,21,17,0.693,13
2024-07-29,麻黄湾,99.0,23.4,1.2,14.3,34,41,65,0.701,14
2024-07-29,蒙古象棋广场超级站,104.0,24.1,0.5,340.7,12(B),25,78(H),27.652(Hsp),13(B)
2024-07-29,达拉特经济开发区管委会站,63.0,24.7,0.0,230.0,6,48,51,0.681,18
2024-07-29,敖包梁,128.0,23.0,2.3,98.7,29,24,22,1.896,12
2024-07-29,青达门,115.0,23.5,2.1,316.0,16,33,31,-4.532(Lsp),10
2024-07-29,树林召镇倍通二手车市场,76.0,25.7,0.5,293.0,2,17,0,0.674,0
2024-07-29,达拉特经济开发区庆源水务,68.0,25.1,0.6,34.8,3,9,18,1.355,11
2024-07-29,白泥井镇,66.0,25.1,0.5,348.4,—,18,26,0.645,10
2024-07-29,准格尔产业园,80.0,23.8,1.2,4.8,9,17,28,0.381,12
2024-07-29,大路产业园,74.0,25.2,2.5,346.1,8,11,21,0.142,6
2024-07-29,哈尔乌素矿区,44.0,23.5,1.6,32.3,16,63,107,0.59,31
2024-07-29,窑沟,69.0,23.3,0.9,29.9,10,17,50,0.87,8
2024-07-29,黑岱沟,55.0,23.1,1.2,38.6,15,56,126,0.512,13
2024-07-29,羊市塔,84.0,23.3,1.1,210.3,13,58,280,1.728,32
2024-07-29,黄天棉图,107.0,22.8,1.2,129.3,10,27,30,1.012,5
2024-07-29,纳日松,104.0,22.3,1.0,32.3,9,23,36,0.667,5
2024-07-29,十二连城,68.0,23.6,1.1,156.2,7,16,21,0.627,6
2024-07-29,羊四圪咀,81.0,23.2,0.8,16.6,8,17,32,1.124,6
2024-07-29,上海庙东,126.0,20.5,2.6,109.1,5,13,25,0.612,20
2024-07-29,零碳产业园,98.0,23.7,0.8,359.1,3,20,35,0.46,12
2024-07-29,独贵塔拉北项目区,102.0,24.3,0.8,338.4,15,16,26,0.285,11
2024-07-29,塔然高勒空气站,108.0,23.0,1.1,30.8,4,13,28,0.498,10
2024-07-29,乌审召特勤消防站,104.0,23.9,1.8,342.8,8,19,28,0.555,10
2024-07-29,纳林河项目区,134.0,23.7,2.1,309.2,7,11,12,0.739,14
2024-07-29,中天合创宿舍楼站,80.0,23.6,2.1,244.5,12,6,38,0.657,11
2024-07-29,察汗淖,104.0,22.0,1.3,0.8,12,11,47,0.3,19
2024-07-29,纳林陶亥镇,99.0,22.4,0.6,13.3,5,42,59,0.208,13
2024-07-29,圣圆产业园,65.0,25.1,2.4,253.8,14,23,56,0.415,10
2024-07-29,乌兰木伦镇武家塔,80.0,23.7,1.1,1.8,18,39,92,2.273,19
2024-07-29,伊金霍洛旗新街镇,105.0,23.1,1.4,164.2,90,21,33,0.144,7
2024-07-29,空港物流园区,97.0,22.5,0.8,53.4,12,17,34,0.431,14
2024-07-29,乌兰木伦山顶公园站,61.0,23.2,0.7,99.3,3,52,16,6561.524(Hsp),19
2024-07-30,高新技术产业园,100.0,20.2,0.3,273.4,3,17,20,0.421,20
2024-07-30,装备制造产业园,128.0,19.8,1.2,303.5,9,10,16,0.829,19
2024-07-30,麻黄湾,128.0,19.3,1.6,353.3,20,20,26,0.86,20
2024-07-30,蒙古象棋广场超级站,117.0,20.4,0.4,288.7,12(B),18,45,36.025(B),20(B)
2024-07-30,达拉特经济开发区管委会站,83.0,20.0,0.0,15.0,5,26,28,0.804,14
2024-07-30,敖包梁,141.0,18.2,1.6,52.6,28,12,16,2.022,13
2024-07-30,青达门,127.0,18.6,2.0,294.8,14,11,22,-4.407(Lsp),13
2024-07-30,高头窑,142.0,19.4,2.1,28.8,17,6,16,2.846,25
2024-07-30,树林召镇倍通二手车市场,97.0,21.4,0.8,79.3,0,8,0,0.806,0
2024-07-30,达拉特经济开发区庆源水务,93.0,20.8,0.9,65.8,2,2,18,1.368,11
2024-07-30,白泥井镇,74.0,21.2,0.5,67.2,—,1,26,0.746,10
2024-07-30,准格尔产业园,103.0,20.6,0.8,17.5,5,11,30,0.474,25
2024-07-30,哈尔乌素矿区,69.0,19.2,1.3,68.1,15,34,20,0.34,45
2024-07-30,窑沟,59.0,19.2,0.5,60.1,9,11,38,1.023,10
2024-07-30,黑岱沟,77.0,18.7,0.8,77.3,15,23,41,0.658,12
2024-07-30,羊市塔,97.0,20.0,0.6,179.4,9,15,26,1.735,20
2024-07-30,黄天棉图,125.0,19.1,1.0,61.7,10,21,106,1.231,12
2024-07-30,纳日松,121.0,19.9,0.7,19.2,7,11,13,0.701,6
2024-07-30,十二连城,77.0,20.2,0.8,105.3,6,7,14,0.77,8
2024-07-30,羊四圪咀,89.0,18.7,0.5,204.8,6,10,29,1.222,11
2024-07-30,上海庙东,154.0,21.7,2.8,333.3,5,14,36,0.57,24
2024-07-30,零碳产业园,115.0,20.2,0.9,289.5,3,11,27,0.569,17
2024-07-30,独贵塔拉北项目区,103.0,20.7,0.8,34.5,15,13,16,0.588,11
2024-07-30,塔然高勒空气站,126.0,19.7,1.1,27.0,4,11,24,0.532,13
2024-07-30,乌审召特勤消防站,121.0,21.7,1.7,254.0,8,12,20,0.764,16
2024-07-30,纳林河项目区,144.0,22.2,1.0,245.5,4,12,11,0.717,13
2024-07-30,中天合创宿舍楼站,99.0,20.8,1.7,154.6,11,5,30,0.69,15
2024-07-30,察汗淖,132.0,20.0,1.2,283.4,12,8,47,0.265,19
2024-07-30,纳林陶亥镇,115.0,20.2,0.7,295.8,4,25,31,0.453,14
2024-07-30,乌兰木伦镇武家塔,101.0,20.4,1.1,328.5,15,20,31,2.225,16
2024-07-30,伊金霍洛旗新街镇,134.0,20.8,1.5,150.0,86,11,18,0.142,9
2024-07-30,空港物流园区,117.0,18.9,0.8,351.5,11,11,20,0.533,14
2024-07-30,乌兰木伦山顶公园站,79.0,20.0,0.4,47.5,1,20,16,10.470(H),19
2024-07-31,高新技术产业园,107.0,22.8,0.4,210.2,3,15,11,0.334,12
2024-07-31,装备制造产业园,130.0,22.4,1.9,259.0,9,7,17,0.658,13
2024-07-31,麻黄湾,128.0,21.9,2.8,358.6,14,19,34,0.616,12
2024-07-31,蒙古象棋广场超级站,123.0,23.0,0.8,260.6,12(B),16,40(H),33.919(Hsp),6(B)
2024-07-31,达拉特经济开发区管委会站,108.0,22.8,0.0,71.0,5,27,25,0.781,15
2024-07-31,敖包梁,159.0,21.1,2.6,355.3,29,8,17,1.945,13
2024-07-31,青达门,126.0,21.2,3.4,255.1,15,11,14,-4.624(Lsp),9
2024-07-31,高头窑,145.0,22.0,2.6,342.7,17,6,17,2.614,25
2024-07-31,树林召镇倍通二手车市场,118.0,24.2,0.8,274.1,1,5,0,0.884,0
2024-07-31,达拉特经济开发区庆源水务,103.0,24.2,0.7,8.0,2,0,18,1.28,11
2024-07-31,白泥井镇,114.0,24.1,0.9,307.8,—,-3,26,0.827,10
2024-07-31,准格尔产业园,117.0,22.9,1.3,342.7,5,12,35,0.495,24
2024-07-31,大路产业园,109.0,23.9,2.6,14.6,7,5,27,0.207,7
2024-07-31,哈尔乌素矿区,49.0,21.2,2.1,194.0,14,43,61,0.586,43
2024-07-31,窑沟,90.0,21.3,1.2,348.3,9,14,39,1.051,18
2024-07-31,黑岱沟,96.0,21.0,1.5,233.4,23,27,50,0.888,20
2024-07-31,羊市塔,93.0,22.4,1.6,177.9,8,37,79,1.34,23
2024-07-31,黄天棉图,127.0,21.7,2.3,16.4,8,16,24,0.816,10
2024-07-31,纳日松,135.0,22.2,1.6,15.3,6,23,49,0.723,13
2024-07-31,十二连城,102.0,22.4,1.2,295.0,6,8,18,0.839,12
2024-07-31,羊四圪咀,115.0,21.6,0.9,349.6,6,12,36,1.289,16
2024-07-31,上海庙东,145.0,24.1,3.6,192.8,6,15,137,0.441,22
2024-07-31,独贵塔拉北项目区,85.0,23.3,1.4,321.5,13,14,8,0.481,7
2024-07-31,塔然高勒空气站,121.0,22.2,1.4,327.7,4,10,12,0.463,5
2024-07-31,乌审召特勤消防站,123.0,24.9,2.0,298.0,7,10,28,0.542,15
2024-07-31,纳林河项目区,139.0,24.8,2.5,272.4,5,11,14,0.634,16
2024-07-31,中天合创宿舍楼站,105.0,23.8,2.5,197.7,8,5,33,0.601,12
2024-07-31,察汗淖,126.0,22.9,1.6,335.8,12,8,47,0.132,19
2024-07-31,纳林陶亥镇,107.0,22.5,1.1,266.7,6,32,45,0.25,16
2024-07-31,乌兰木伦镇武家塔,102.0,23.2,1.6,299.9,15,18,76,2.125,16
2024-07-31,伊金霍洛旗新街镇,132.0,23.4,1.9,142.6,94,13,15,0.148,6
2024-07-31,空港物流园区,124.0,21.5,1.2,317.3,11,8,13,0.38,8
2024-07-31,乌兰木伦山顶公园站,75.0,23.0,0.6,22.0,1,21,16,12.091(H),16
2024-08-01,高新技术产业园,140.0,25.9,0.4,102.7,3,27,30,0.386,15
2024-08-01,装备制造产业园,168.0,26.1,1.5,158.3,9,18,18,0.659,15
2024-08-01,麻黄湾,164.0,25.2,2.2,179.3,26,40,64,0.685,14
2024-08-01,蒙古象棋广场超级站,160.0,26.0,0.7,134.6,12(B),23,83(H),27.554(Hsp),14(B)
2024-08-01,达拉特经济开发区管委会站,104.0,24.7,0.0,34.0,5,25,30,0.822,14
2024-08-01,敖包梁,179.0,24.8,3.5,233.2,31,27,90,1.942,15
2024-08-01,青达门,152.0,25.6,2.7,134.0,15,11,25,-4.664(Lsp),11
2024-08-01,高头窑,176.0,25.3,2.6,211.4,18,32,44,2.627,25
2024-08-01,树林召镇倍通二手车市场,123.0,26.0,1.5,113.7,2,9,0,0.749,0
2024-08-01,达拉特经济开发区庆源水务,116.0,25.0,1.5,96.8,2,-1,18,1.149,11
2024-08-01,白泥井镇,105.0,25.5,0.9,88.0,—,-7,26,0.825,10
2024-08-01,准格尔产业园,162.0,25.2,1.2,212.3,6,19,44,0.426,23
2024-08-01,大路产业园,153.0,28.0,2.3,336.5,8,14,30,0.177,12
2024-08-01,哈尔乌素矿区,120.0,24.8,2.5,136.7,15,52,65,0.525,38
2024-08-01,窑沟,119.0,24.8,1.1,209.0,10,41,76,0.786,18
2024-08-01,黑岱沟,131.0,24.8,1.8,201.2,54,52,106,1.163,28
2024-08-01,羊市塔,145.0,25.8,1.1,66.1,11,41,125,1.056,26
2024-08-01,黄天棉图,181.0,25.3,2.1,273.2,12,35,50,1.055,10
2024-08-01,纳日松,169.0,25.2,1.4,278.8,13,34,79,0.989,10
2024-08-01,十二连城,127.0,25.4,0.9,94.8,8,10,16,0.773,7
2024-08-01,羊四圪咀,145.0,25.0,0.8,260.7,8,24,53,0.875,10
2024-08-01,上海庙东,166.0,26.0,3.4,178.6,7,13,38,0.446,13
2024-08-01,独贵塔拉北项目区,120.0,25.1,2.0,123.9,12,14,24,0.629,14
2024-08-01,塔然高勒空气站,147.0,25.7,1.1,195.0,4,9,22,0.452,8
2024-08-01,乌审召特勤消防站,133.0,25.6,2.6,166.5,6,12,31,0.49,12
2024-08-01,纳林河项目区,167.0,26.6,1.6,136.0,8,14,16,0.667,15
2024-08-01,中天合创宿舍楼站,119.0,26.5,2.2,79.5,11,6,36,0.602,13
2024-08-01,察汗淖,157.0,24.5,1.3,209.5,12,9,47,0.102,19
2024-08-01,纳林陶亥镇,168.0,26.5,0.9,198.7,10,47,81,0.418,23
2024-08-01,乌兰木伦镇武家塔,139.0,26.2,2.0,161.7,17,32,111,2.194,18
2024-08-01,伊金霍洛旗新街镇,173.0,26.8,2.3,48.6,103,14,31,0.138,7
2024-08-01,空港物流园区,158.0,25.2,1.2,206.1,12,10,30,0.366,12
2024-08-01,乌兰木伦山顶公园站,101.0,26.2,0.5,284.8,2,35,16,10.266(H),15
2024-08-02,高新技术产业园,99.0,23.6,0.5,219.3,3,20,29,0.263,15
2024-08-02,装备制造产业园,118.0,23.2,2.2,249.6,10,20,22,0.688,15
2024-08-02,麻黄湾,121.0,24.1,3.7,53.9,16,28,45,0.656,9
2024-08-02,蒙古象棋广场超级站,109.0,24.5,0.8,219.3,12(B),21,49(H),36.052(B),14(B)
2024-08-02,达拉特经济开发区管委会站,59.0,23.4,0.0,305.0,5,40,50,0.786,16
2024-08-02,敖包梁,144.0,22.9,4.5,276.0,33,26,44,1.948,17
2024-08-02,青达门,118.0,23.0,3.3,188.7,15,10,31,-4.705(Lsp),13
2024-08-02,高头窑,128.0,23.2,2.3,240.0,18,24,41,2.591,25
2024-08-02,树林召镇倍通二手车市场,78.0,24.9,0.9,146.6,1,14,0,0.823,0
2024-08-02,达拉特经济开发区庆源水务,70.0,24.0,0.7,8.2,2,2,18,1.146,11
2024-08-02,白泥井镇,74.0,24.2,0.7,8.6,—,-1,26,0.793,10
2024-08-02,准格尔产业园,96.0,25.2,1.1,49.5,6,16,45,0.402,21
2024-08-02,大路产业园,98.0,25.8,3.5,332.2,8,14,30,0.183,6
2024-08-02,哈尔乌素矿区,51.0,25.0,3.7,157.9,12,54,58,0.466,23
2024-08-02,窑沟,86.0,24.9,2.0,267.8,10,59,83,0.822,16
2024-08-02,黑岱沟,91.0,24.4,2.3,213.8,46,46,83,0.778,18
2024-08-02,羊市塔,78.0,25.0,1.7,204.9,8,33,71,0.795,15
2024-08-02,黄天棉图,111.0,23.7,3.2,337.0,13,33,53,0.944,8
2024-08-02,纳日松,113.0,24.7,2.0,326.9,12,33,60,0.697,11
2024-08-02,十二连城,74.0,23.2,1.2,231.6,7,14,27,0.779,12
2024-08-02,羊四圪咀,103.0,24.2,1.5,302.1,8,29,51,0.407,7
2024-08-02,上海庙东,105.0,21.1,2.5,67.7,5,19,25,0.516,16
2024-08-02,零碳产业园,103.0,23.4,1.5,231.4,4,15,30,0.519,11
2024-08-02,独贵塔拉北项目区,89.0,24.9,1.2,190.7,12,14,37,0.577,14
2024-08-02,塔然高勒空气站,113.0,23.0,1.6,256.2,4,8,30,0.457,12
2024-08-02,乌审召特勤消防站,101.0,24.3,2.0,262.9,7,11,25,0.493,11
2024-08-02,纳林河项目区,130.0,25.8,2.1,5.8,5,14,16,0.643,16
2024-08-02,中天合创宿舍楼站,90.0,24.0,3.0,204.0,9,6,34,0.604,13
2024-08-02,察汗淖,113.0,22.8,2.0,353.6,13,9,47,0.138,19
2024-08-02,纳林陶亥镇,83.0,24.0,1.0,251.5,7,39,58,0.41,18
2024-08-02,乌兰木伦镇武家塔,90.0,25.0,1.6,351.2,16,24,62,2.181,14
2024-08-02,伊金霍洛旗新街镇,119.0,24.5,1.8,124.1,93,14,36,0.144,7
2024-08-02,空港物流园区,113.0,23.1,1.7,257.7,12,11,39,0.368,16
2024-08-02,乌兰木伦山顶公园站,66.0,24.8,0.7,64.5,1,25,16,12.145(H),17
2024-08-03,高新技术产业园,108.0,21.1,0.5,358.1,2,10,15,0.264,14
2024-08-03,装备制造产业园,123.0,20.5,1.4,51.6,9,10,15,0.726,13
2024-08-03,麻黄湾,140.0,19.7,2.1,31.5,30,15,19,0.642,11
2024-08-03,达拉特经济开发区管委会站,114.0,20.6,0.0,54.0,5,28,33,0.857,18
2024-08-03,敖包梁,145.0,18.5,2.4,110.7,30,11,13,1.875,9
2024-08-03,青达门,127.0,19.3,2.8,12.1,15,10,19,-4.737(Lsp),9
2024-08-03,高头窑,153.0,20.1,2.7,92.5,17,5,15,2.622,25
2024-08-03,树林召镇倍通二手车市场,124.0,22.0,0.9,157.3,0,9,0,0.794,0
2024-08-03,达拉特经济开发区庆源水务,124.0,21.7,1.0,94.4,2,-1,18,1.186,11
2024-08-03,白泥井镇,101.0,22.2,0.7,106.5,—,3,26,0.76,10
2024-08-03,准格尔产业园,103.0,20.8,1.2,15.7,5,9,22,0.358,14
2024-08-03,大路产业园,98.0,20.6,2.3,350.3,8,8,23,0.175,7
2024-08-03,哈尔乌素矿区,65.0,19.5,1.5,42.0,14,43,36,0.544,24
2024-08-03,窑沟,86.0,19.3,0.8,63.8,9,19,30,0.957,11
2024-08-03,黑岱沟,81.0,19.1,1.1,57.4,22,30,41,0.581,12
2024-08-03,羊市塔,93.0,20.5,1.1,208.7,8,17,34,0.991,19
2024-08-03,黄天棉图,127.0,19.5,1.2,137.7,10,16,16,0.835,5
2024-08-03,纳日松,114.0,20.1,1.2,359.1,9,21,26,0.687,9
2024-08-03,十二连城,92.0,20.9,0.8,77.7,6,8,14,0.802,8
2024-08-03,羊四圪咀,98.0,19.0,0.7,168.9,6,17,25,0.36,7
2024-08-03,上海庙东,167.0,22.6,2.2,170.7,6,14,46,0.525,22
2024-08-03,零碳产业园,109.0,21.0,0.9,1.8,3,9,20,0.579,11
2024-08-03,独贵塔拉北项目区,106.0,21.0,1.5,131.7,13,10,15,0.622,9
2024-08-03,塔然高勒空气站,119.0,20.8,1.6,105.4,4,7,19,0.455,10
2024-08-03,乌审召特勤消防站,107.0,21.7,1.5,110.3,6,11,19,0.53,14
2024-08-03,纳林河项目区,117.0,22.3,1.4,271.6,5,13,15,0.746,12
2024-08-03,中天合创宿舍楼站,89.0,20.4,1.6,339.8,8,5,23,0.645,16
2024-08-03,察汗淖,110.0,19.5,1.8,200.3,11,6,47,0.22,19
2024-08-03,纳林陶亥镇,117.0,20.7,0.7,39.1,5,23,34,0.456,12
2024-08-03,乌兰木伦镇武家塔,92.0,21.3,1.3,350.9,15,17,19,2.276,16
2024-08-03,伊金霍洛旗新街镇,131.0,21.5,1.6,114.1,78,12,18,0.147,7
2024-08-03,空港物流园区,123.0,19.7,1.1,89.9,12,7,16,0.38,9
